,id,songName,albumName,albumID,explicit,releaseDate,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumental,liveness,valence,tempo,duration_ms,time_signature
1898,3FwSGFXzoODJ3igRA06DhV,Rare,Moonlight/Rare,2Syg1EbtwFmYEkTN02Avbv,False,2021-12-08,0.719,0.482,3,-11.691,0,0.0423,0.271,0.401,0.0655,0.71,119.961,184000,4
1899,7AQF2AOa43bMg08srt9PO3,Business Solutions,Business Solutions,5EoBpPFpD4y4GCc4CFaLhE,False,2019-05-03,0.745,0.448,1,-13.681,0,0.0469,0.444,0.788,0.111,0.647,89.985,220147,4
1900,3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,The Land Is Inhospitable and So Are We,2Cn1d2KgbkAqbZCJ1RzdkA,False,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,137773,4
1901,5mjYQaktjmjcMKcUIcqz4s,Strangers,Strangers,18ogtNq9F7DmMkNYO6Xb4k,False,2023-09-01,0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,172965,4
1902,0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,Plastic Beach,2dIGnmEIy1WZIcZCFSj6i8,False,2010-03-03,0.689,0.739,2,-5.81,1,0.026,1.51e-05,0.509,0.064,0.578,120.423,233867,4
1903,1odExI7RdWc4BT515LTAwj,Daylight,Daylight,6NcI39WPu4kY6Tul11nhSv,False,2023-04-14,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954,4
1904,3bGMtDPWFXqPM7QecjVHlG,Lego Ring,Lego Ring,61ZY4FMQgChUDCXRJ4C4lz,False,2024-01-11,0.307,0.535,11,-8.554,0,0.033,0.0712,0.0141,0.257,0.27,82.83,163228,4
1905,0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,Cigarettes After Sex,2mxFsS5yylSTHNivV53HoA,False,2017-06-09,0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,290617,4
1906,3DK6m7It6Pw857FcQftMds,Runaway,My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,True,2010-11-22,0.374,0.568,1,-3.825,0,0.109,0.219,0.00219,0.513,0.111,84.733,547733,4
1907,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,Romantic Homicide,4B3FsNFguOEJ4TWEsct83B,False,2022-07-20,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,132631,4
1908,6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,French Exit,4Hai0uVzRbyTSaTPzxTY4e,False,2014-06-05,0.559,0.871,5,-5.338,0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,213920,4
1909,4kjI1gwQZRKNDkw1nI475M,MY EYES,UTOPIA,18NOKLkZETa4sWwLMIm0UZ,True,2023-07-28,0.455,0.621,0,-7.694,0,0.0517,0.651,2.59e-06,0.123,0.28,119.043,251250,4
1910,6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,Say Yes To Heaven,6jVg0POvGYH1Pt6lISl3ok,False,2023-05-19,0.49,0.352,6,-11.577,0,0.0254,0.709,0.0856,0.114,0.166,99.992,209156,4
1911,6VObnIkLVruX4UVyxWhlqm,Skyfall,Skyfall,6TwN6Lq9glwnG8kNp6chHY,False,2012-10-04,0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,286480,4
1912,6usohdchdzW9oML7VC4Uhk,Lose Control,Lose Control,5QMiub2LonMqxB7dhtbPlX,False,2023-06-23,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,210689,3
1913,0V5cvmTKsYmF5FmGGEAfmS,Je te laisserai des mots,Je te laisserai des mots,7KPvATOyLVFbV6UR6DujF8,False,2010-09-10,0.303,0.187,2,-16.757,1,0.0356,0.989,0.489,0.101,0.213,132.731,160853,4
1914,5Eh1nj7IjV9lwpcKAkidyY,One Of Your Girls,Something To Give Each Other,5UcGyEltve5psjxSRsHx8E,False,2023-10-13,0.629,0.654,11,-7.852,0,0.0584,0.0878,0.00655,0.22,0.799,93.034,181482,4
1915,0YsGMHid6sFq5PcToe3JZE,Les,Camp,2nkHPk6e7TgemWh07yFHxh,True,2011-11-15,0.541,0.674,1,-7.04,0,0.0841,0.00649,9.76e-05,0.235,0.123,103.139,317293,4
1916,4osgfFTICMkcGbbigdsa53,Novacane,Novacane,3RYdEXhGHojkTILUdtnRVJ,True,2011-01-01,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,302347,4
1917,1i9lZvlaDdWDPyXEE95aiq,TELEKINESIS (feat. SZA & Future),UTOPIA,18NOKLkZETa4sWwLMIm0UZ,True,2023-07-28,0.458,0.535,5,-4.854,0,0.0281,0.575,0.0,0.168,0.216,82.826,353755,4
1918,2kSb3wYSOV996xA2NSmpck,Melting,Por Vida,6f5gAJpM85TE6aQ81h46T5,False,2015-02-04,0.574,0.479,8,-7.776,1,0.0355,0.179,0.0803,0.106,0.303,115.263,208854,4
1919,7H7NyZ3G075GqPx2evsfeb,Chamber Of Reflection,Salad Days,2sij95QgjmgrhNv33achzn,False,2014-04-01,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,231724,4
1920,0WtDGnWL2KrMCk0mI1Gpwz,Redbone,"""Awaken, My Love!""",7caGY3YPOchIO8xLvTKWN4,True,2016-12-02,0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,326933,4
1921,1eUGmzzvahJjOSWgDHuRlv,Girl With The Tattoo Enter.lewd,All I Want Is You,493HYe7N5pleudEZRyhE7R,False,2010-11-26,0.372,0.239,6,-11.314,0,0.0296,0.856,0.000175,0.168,0.127,113.451,102813,4
1922,4gh0ZnHzaTMT1sDga7Ek0N,sdp interlude,Birds In The Trap Sing McKnight,42WVQWuf1teDysXiOupIZt,True,2016-09-16,0.507,0.586,0,-8.15,0,0.0586,0.599,0.0544,0.118,0.588,108.164,191623,4
1923,4HMop4Re0iucehmF7mgV27,act ii: date @ 8,act ii: date @ 8,77SuFKKJ3OY3ZgvuQNBiFA,True,2023-12-15,0.718,0.417,5,-13.02,0,0.0502,0.435,8.73e-05,0.0748,0.749,138.811,158537,4
1924,6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,Glimpse of Us,6ZZvx0aefZV3LKa053fn71,False,2022-06-10,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,233456,3
1925,4AFsRbaLKRWo3dDtjDFA2V,Me and Your Mama,"""Awaken, My Love!""",7caGY3YPOchIO8xLvTKWN4,False,2016-12-02,0.545,0.442,5,-12.111,1,0.0352,0.0104,0.0271,0.0664,0.242,118.073,379227,3
1926,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,Die For You (Remix),6Exo0MYoL3XammoTDeihFy,False,2023-02-24,0.531,0.525,1,-6.5,0,0.0671,0.232,0.0,0.441,0.502,66.9,232857,4
1927,1PDP7mLiAMwhfmgIwzhOm2,Yebba’s Heartbreak,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,True,2021-09-03,0.476,0.161,8,-11.665,0,0.0407,0.967,0.0381,0.109,0.0908,119.614,133763,4
1928,3kQfBtkQqgN1fAMfhks8TU,Need 2,Everything So Far,7zlf5gmgcFBUSLZpVsh9EE,False,2015-10-15,0.552,0.634,1,-8.302,0,0.0261,0.00994,0.202,0.0798,0.213,76.557,191797,4
1929,2IlT65thKQQw248mhk2PjQ,JACKIE BROWN,WASTELAND,0PHMNbcgHfzSUALlfk7wGg,True,2022-07-08,0.726,0.353,10,-10.273,1,0.105,0.65,0.002,0.224,0.503,137.66,169014,4
1930,3YgtkOxZsTuaZdL8McA1FQ,adore u,adore u,7K3BWpksmH4L7BoqUdhZrL,False,2023-08-11,0.747,0.867,0,-7.311,1,0.088,0.582,0.00413,0.114,0.684,124.015,220653,4
1931,5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,The New Abnormal,2xkZV2Hl1Omi8rk2D7t5lN,False,2020-04-10,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,309053,4
1932,3Z0qLOS0cqWKPHXkbTXmNF,Gilded Lily,Offering,3trAc3cGjtbFXbljFVdzZG,False,2022-10-26,0.4,0.571,11,-6.534,0,0.0288,0.468,3.05e-05,0.519,0.146,61.859,212736,4
1933,43MifzVnh8W3jJN0xqU9jR,Wasted Summers,Wasted Summers,5SrN0SPOdmdCBe0dyDcpsY,False,2023-07-12,0.633,0.643,0,-8.122,1,0.0252,0.106,0.00831,0.78,0.472,103.842,130385,4
1934,26hOm7dTtBi0TdpDGl141t,Die For You,SMITHEREENS,2hEnymoejldpuxSdTnkard,False,2022-11-04,0.472,0.518,8,-7.379,1,0.051,0.383,0.127,0.289,0.154,147.805,211667,4
1935,0xaFw2zDYf1rIJWl2dXiSF,Open Arms (feat. Travis Scott),SOS,07w0rG5TETcyihsEIZR3qG,False,2022-12-09,0.665,0.59,9,-7.608,1,0.161,0.763,0.0132,0.147,0.216,77.559,239613,4
1936,5WbfFTuIldjL9x7W6y5l7R,Kingston,Atlanta Millionaires Club,7jXmmQ1gNTXHyTF7uvH4Tn,False,2019-05-24,0.73,0.355,10,-9.13,0,0.0359,0.154,0.00155,0.117,0.56,142.143,202653,4
1937,3FtYbEfBqAlGO46NUDQSAt,Electric Feel,Oracular Spectacular,6mm1Skz3JE6AXneya9Nyiv,False,2007-12-14,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,229640,3
1938,1Is8hGpkGMiePASAxBluxM,16,The Melodic Blue,3r46DPIQeBQbjvjjV5mXGg,True,2021-09-10,0.701,0.782,1,-4.987,1,0.138,0.0918,2.31e-06,0.124,0.57,94.03,156040,4
1939,3nEHrvNNtgLv9rneTAYVr4,Heaven Takes You Home (feat. Connie Constance),Paradise Again,2Dbe9L757CSQbhnbW5PVSH,False,2022-04-15,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,214071,4
1940,4S4Mfvv03M1cHgIOJcbUCL,In My Room,In My Room,71VX8yv9T2hNIYVZJVUWVp,True,2019-11-02,0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037,133680,4
1941,6UFivO2zqqPFPoQYsEMuCc,Bags,Immunity,4kkVGtCqE2NiAKosri9Rnd,False,2019-08-02,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,260520,4
1942,4gT3mNJA8lnlkYFqGZ8IA2,Small Worlds,Swimming,5wtE5aLX5r7jOosmPhJhhk,True,2018-08-03,0.516,0.546,5,-9.105,1,0.249,0.814,4.5e-06,0.0995,0.515,78.267,271733,4
1943,5ye1TParxcolbnNsOXO8qE,Sleep Well,Petals to Thorns,3rrrTOHiXGzuW4FP7t0O1A,False,2023-05-26,0.358,0.363,8,-10.559,1,0.034,0.786,7.04e-06,0.142,0.173,151.15,175875,3
1944,4VMRsbfZzd3SfQtaJ1Wpwi,Double Fantasy (with Future),Double Fantasy,0Ct52rooGyvjv6qXrBPNzm,True,2023-04-21,0.6,0.567,9,-7.269,0,0.033,0.00621,8.73e-06,0.495,0.0951,119.043,268235,4
1945,1sTsuZTdANkiFd7T34H3nb,Human,Day & Age (Bonus Tracks),0Ug5scDXUIgGN8yanDBLQw,False,2008-11-18,0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,245373,4
1946,0725YWm6Z0TpZ6wrNk64Eb,Super Rich Kids,channel ORANGE,392p3shh2jkxUxY2VHvlH8,True,2012-07-10,0.739,0.419,3,-8.241,0,0.0854,0.219,0.0,0.196,0.58,60.493,304760,4
1947,0FVuyC9RP5MACjp4lgU3qZ,I'm God,Instrumental Relics,66eXLlqksAwNndmHaHWtCq,False,2020-04-24,0.529,0.641,2,-6.78,1,0.0336,0.0711,0.76,0.102,0.089,141.927,277711,4
1948,4PEGwWH4tL6H7dGl4uVSPg,Like a Tattoo,Love Deluxe,2PfGKHtqEX58bHtkQxJnWG,False,1992-10-26,0.557,0.16,5,-16.302,0,0.0315,0.922,0.000756,0.0996,0.133,136.01,218000,4
1949,2aJDlirz6v2a4HREki98cP,Glue,Bicep,4psDRFbIlUM1KUb1omccXo,False,2017-09-01,0.853,0.798,4,-7.995,0,0.068,0.0158,0.948,0.0967,0.42,129.983,269150,4
1950,51rPRW8NjxZoWPPjnRGzHw,Tadow,Lady Lady,2wqG59dVVQlJaxoO7N0LJt,False,2018-09-07,0.704,0.487,9,-6.407,0,0.0604,0.669,8.64e-05,0.111,0.313,121.726,301893,4
1951,2VjXGuPVVxyhMgER3Uz2Fe,Ex-Factor,The Miseducation of Lauryn Hill,1BZoqf8Zje5nGdwZhOjAtD,False,1998-08-25,0.593,0.619,3,-9.003,0,0.0976,0.118,0.0,0.484,0.668,80.02,326533,4
1952,0rVJ6v23RQozOIvr1YotJP,Hell N Back,Hell N Back (Sped Up),39qJcvWj03Pcm9HJdb1NR8,True,2019-08-14,0.633,0.684,10,-4.314,0,0.591,0.314,8.95e-05,0.112,0.725,209.688,213573,4
1953,3NCQO8ath5huTDMXXtibH6,Motion Picture Soundtrack,Motion Picture Soundtrack,1uUH6YyHcchOqJCU76XVdh,False,2023-12-12,0.436,0.463,5,-10.589,1,0.0247,0.473,0.942,0.116,0.202,96.223,299613,4
1954,393MDhe62s8hbH8ETrlxe5,Mr. Rager,Man On The Moon II: The Legend Of Mr. Rager,08eM9GRdr5BCCHNqS3Wwud,False,2010-11-09,0.671,0.726,7,-8.689,1,0.0272,0.389,0.882,0.14,0.581,102.002,294227,4
1955,2ctvdKmETyOzPb2GiJJT53,Breathe (In the Air),The Dark Side of the Moon,4LH4d3cOWNNsVw41Gqt2kv,False,1973-03-01,0.431,0.373,11,-15.142,0,0.0346,0.389,0.728,0.143,0.253,128.153,169535,4
1956,0Z94dtWElamDwU4NrcGoUR,Better,i'll be okay,3yLxcdaNKhpogNECAju75d,False,2022-08-05,0.696,0.0867,7,-25.203,1,0.0418,0.988,0.922,0.108,0.349,129.989,98750,4
1957,1A3tuE6ti9qoZDwB3LB0t2,I Think I Like When It Rains,Locals 2,3DRdTebuRYHafp1XJKJ0g2,False,2017-06-12,0.622,0.455,9,-7.116,1,0.0282,0.0401,0.0,0.0957,0.274,124.412,278293,4
1958,1eyzqe2QqGZUmfcPZtrIyt,Midnight City,"Hurry Up, We're Dreaming",6R0ynY7RF20ofs9GJR5TXR,False,2011,0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440,4
1959,3l3iCfpZsxbxWJhYoiQNkD,The Feels,Ends & Begins,5kGUy2eONqGocT26fvKo9v,True,2023-04-28,0.55,0.481,4,-4.917,0,0.0395,0.0215,0.0,0.0972,0.15,108.163,198333,4
1960,23c9gmiiv7RCu7twft0Mym,Who Hurt You?,Who Hurt You?,15M9pZ8gsdoN67yLjyQ039,True,2018-10-16,0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542,231964,4
1961,4S7YHmlWwfwArgd8LfSPud,L$D,AT.LONG.LAST.A$AP,3arNdjotCvtiiLFfjKngMc,True,2015-05-26,0.598,0.252,2,-15.086,1,0.0644,0.194,0.133,0.0992,0.0352,120.064,238307,4
1962,72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,David Bowie (aka Space Oddity) [2015 Remaster],1ay9Z4R5ZYI2TY7WiDhNYQ,False,1969-11-04,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,318027,4
1963,6HexNTb392JS071DoTGo0y,Hummingbird (Metro Boomin & James Blake),METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),1bwbZJ6khPJyVpOaqgKsoZ,False,2023-06-02,0.586,0.595,6,-7.851,1,0.127,0.459,0.00681,0.254,0.256,81.405,319493,4
1964,04uR2cdkgiaLIzebPcs25m,Two Weeks,Veckatimest,3XQMgEnLQnOMkFaJA9w6sZ,False,2009-05-24,0.526,0.723,5,-5.59,1,0.0294,0.3,0.00698,0.058,0.744,159.685,246213,4
1965,4PrGyX4YgCT6V3YqY7XEUw,Only In My Mind,Only In My Mind,4JWnSrjQv0zOW594N76PMf,False,2023-10-06,0.701,0.76,8,-9.588,1,0.107,0.701,0.138,0.111,0.423,143.007,161138,4
1966,2kRFrWaLWiKq48YYVdGcm8,Everything In Its Right Place,Kid A,6GjwtEZcfenmOf6l18N7T7,False,2000-10-02,0.296,0.463,5,-11.412,0,0.0449,0.705,0.0482,0.0954,0.0629,123.943,251427,5
1967,6YuFv5d7iGeNnFMu6xphZl,Sober,Kauai,3EyDuWSBOZGl5CAlBkSrOE,False,2014-10-03,0.701,0.591,0,-6.646,1,0.0301,0.0979,2.53e-05,0.551,0.423,98.056,252013,4
1968,5VlTQnZO89Ioku8ssdbqJk,Dead Man Walking,Dead Man Walking,7JN4bDXgC4mDcuhghlFBHc,True,2020-09-18,0.505,0.267,9,-13.763,0,0.05,0.279,0.0,0.096,0.439,143.929,247080,4
1969,0dkvbYmXYEPK7gGMdytmfI,sex money feelings die - slowed version,sex money feelings die (slowed version),7bL1fTsGeOyxv29BNVtMb1,True,2019-10-18,0.797,0.44,5,-6.587,0,0.0594,0.471,1.57e-06,0.0849,0.436,111.014,168811,4
1970,3cjvqsvvU80g7WJPMVh8iq,Genesis,Visions,3HED2IUaNSnbOe88a7ZdwM,False,2012-02-21,0.611,0.677,10,-6.745,0,0.034,0.0764,0.0698,0.241,0.233,166.04,255320,4
1971,4RVbK6cV0VqWdpCDcx3hiT,Reborn,KIDS SEE GHOSTS,6pwuKxMUkNg673KETsXPUV,True,2018-06-08,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4
1972,6FWAIkMvnS0ABEdBKcIp5K,Lose It All (I Don't Wanna),Lose It All (I Don't Wanna),2oYcDcUIFEuqhDp2wIHx34,False,2023-06-30,0.707,0.902,11,-7.393,0,0.125,0.16,0.771,0.0797,0.166,140.03,139071,4
1973,0rOLFkjY5DSIViVBNnzOuK,Sanctuary,Nectar,5EzDhyNZuO7kuaABHwbBKX,False,2020-09-25,0.552,0.638,1,-7.474,1,0.11,0.387,0.00014,0.374,0.332,167.834,180019,4
1974,6Ao5d7TMQ92h87jQqSHGyw,Kyle (i found you),Actual Life (April 14 - December 17 2020),6o86bV7TAt5x4exc2qLDqC,False,2021-04-15,0.76,0.669,5,-9.105,0,0.285,0.0757,0.0215,0.77,0.215,112.023,196071,4
1975,07mdQUH1Cy5j4mTpyG6IOe,Let Go,Let Go,2jyHYK0byP7L61nlSJf4Wn,False,2016-04-14,0.462,0.436,0,-10.228,1,0.0368,0.67,0.263,0.294,0.0389,82.054,248056,3
1976,4cQrSREMqBSvJ8ZzBZjVb8,Mile High (feat. Travis Scott & Metro Boomin),Assume Form,23dKNZpiadggKHrQgHLi3L,False,2019-01-18,0.754,0.37,6,-9.854,0,0.12,0.403,6.22e-05,0.107,0.228,114.941,193600,4
1977,37pKTyMwalomKCZjxTc2QZ,Cherry-coloured Funk,Heaven or Las Vegas,5lEphbceIgaK1XxWeSrC9E,False,1990-09-17,0.49,0.652,2,-5.813,1,0.0274,0.00196,6.24e-05,0.0991,0.339,90.085,192467,4
1978,3jc0jdopFsv3dYz5uo8OCr,love you more than me,love you more than me,5iA8uhhLMIfh8CUu6sJWd6,False,2022-07-01,0.482,0.0191,4,-28.939,1,0.0348,0.975,5.61e-05,0.114,0.333,99.151,141081,4
1979,79qxwHypONUt3AFq0WPpT9,Rainbow,Golden Hour,7f6xPqyaolTiziKf5R5Z0c,False,2018-03-30,0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367,214293,4
1980,3HfhB8sYqLlVmpBPb7cc2x,Walking On A Dream,Walking On A Dream,3qFui1PcteHFky44CeUflG,False,2008-01-01,0.87,0.699,5,-5.541,0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967,198440,4
1981,2LD2gT7gwAurzdQDQtILds,Veridis Quo,Discovery,2noRn2Aes5aoNVsU6iWThc,False,2001-03-12,0.605,0.687,9,-13.928,0,0.045,0.479,0.949,0.104,0.12,106.896,345187,4
1982,6dPjRptilDo0E3dLWm88QC,Make It,CHASE,2755rVbg8SJCsmTe0FQTLa,True,2019-02-28,0.589,0.0941,10,-14.447,0,0.138,0.985,8.55e-06,0.108,0.376,91.987,77375,1
1983,1snNAXmmPXCn0dkF9DaPWw,You & Me - Flume Remix,Settle (The Remixes),0QFMqnSP2kBMTrbfNkj3SB,False,2013-06-11,0.593,0.392,10,-6.872,0,0.0257,0.382,0.000114,0.131,0.25,75.065,282813,4
1984,0yTGQpPOgcsS8Xqp5bQO58,The Loser,The Loser,77bm4AHldCf4STieStlVJg,False,2016-07-29,0.748,0.297,1,-10.613,1,0.132,0.485,0.27,0.138,0.114,123.983,131587,4
1985,4XeIiGpUBshIfs9yrBDVZC,The Last Goodbye,The Last Goodbye,4vpnU0Hu4c0KNq2p4nz4U2,False,2022-02-08,0.667,0.92,9,-2.71,1,0.0773,0.00752,0.00232,0.126,0.146,114.977,358983,4
1986,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,AM,78bpIziExqiI9qztvNFlQu,False,2013-09-09,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956,4
1987,5nW4z3pfZgJAJ2QTCz9AIE,A&W,Did you know that there's a tunnel under Ocean Blvd,5HOHne1wzItQlIYmLXLYfZ,True,2023-03-24,0.421,0.247,10,-14.655,1,0.143,0.665,0.375,0.115,0.139,161.468,433916,4
1988,0ToG55iJZCOzZkcpWbXxpW,Vampire Empire,Vampire Empire,2Msefc9DYHFMTNY6zuCOIm,False,2023-07-19,0.636,0.572,9,-7.797,1,0.0913,0.287,0.0,0.0878,0.66,131.272,192128,4
1989,2L9N0zZnd37dwF0clgxMGI,ceilings,five seconds flat,68L5xVV9wydotfDXEik7eD,False,2022-04-08,0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,182888,3
1990,3p4hRhMcb6ch8OLtATMaLw,Cry,Cry,4uQ5kFmXQdCxz3WvM4UUzy,False,2019-10-25,0.406,0.399,7,-10.449,1,0.0278,0.756,0.678,0.112,0.163,142.83,256800,4
1991,7EAMXbLcL0qXmciM5SwMh2,Heart To Heart,Here Comes The Cowboy,67PsnkYVPNpEsZffyTWGgW,False,2019-05-10,0.901,0.136,8,-16.127,0,0.102,0.667,0.354,0.109,0.643,150.076,211140,4
1992,10nyNJ6zNy2YVYLrcwLccB,No Surprises,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,False,1997-05-28,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,229120,4
1993,42qNWdLKCI41S4uzfamhFM,Duvet,Twilight,7sGYAV0xv7ZfAMzIpMl8m1,False,2010-04-20,0.583,0.888,11,-9.414,0,0.0349,0.191,4.58e-05,0.0936,0.706,93.206,203600,4
1994,7MlDNspYwfqnHxORufupwq,"Sex, Drugs, Etc.",Pineapple Sunrise,7gA8QSNSZvHUYC9feFpeLj,False,2023-03-03,0.57,0.842,4,-5.085,0,0.0381,0.0136,0.00876,0.524,0.47,143.975,196784,4
1995,2psRActEWsTlYYd7EDoyVR,Those Eyes,Based On A True Story...,6I5Pf71uQzQC0IcJOrh8Rz,False,2023-10-20,0.593,0.354,4,-8.27,1,0.0279,0.698,3.55e-05,0.293,0.241,120.01,220750,3
1996,39sDitIeCMrVX2QyXHY46t,Blue Hair,Death of a Party Girl,5kFjYk3umY8Pu1lymIJLVy,False,2018-05-08,0.751,0.72,4,-6.376,1,0.0303,0.554,0.0497,0.258,0.884,135.73,217000,4
1997,2LlOeW5rVcvl3QcPNPcDus,Always,NEVER ENOUGH,7ivbFszr1TbVadj89BIy1y,True,2023-04-07,0.603,0.441,9,-8.178,1,0.0518,0.692,1.46e-06,0.105,0.167,136.137,225313,4
1998,7to68V64Cu6zk0UDo5tyw3,Confidence,Chiaroscuro,0MVMsDS0kofp6A8cbJ5kSH,False,2018-03-09,0.59,0.562,11,-9.607,0,0.0505,0.0637,0.0,0.105,0.561,140.835,253077,4
1999,0gEyKnHvgkrkBM6fbeHdwK,Linger,"Everybody Else Is Doing It, So Why Can't We?",0AP5O47kJWlaKVnnybKvQI,False,1993-03-01,0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,274707,4
2000,1fDFHXcykq4iw8Gg7s5hG9,About You,Being Funny In A Foreign Language,6dVCpQ7oGJD1oYs2fv1t5M,False,2022-10-14,0.416,0.762,2,-7.385,1,0.0279,0.312,0.804,0.0559,0.461,95.967,326491,4
2001,19kHhX6f6EfLU7rcO3RqjO,Back On 74,Volcano,5xnXOCf5aZgZ43DgGN4EDv,False,2023-08-11,0.62,0.761,10,-7.282,0,0.175,0.207,0.000147,0.269,0.194,146.003,209483,4
2002,3ZaEs1O8BG581qYPHpQ8d6,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),3eb4GbFzAMjgoRAuuSkoLo,True,2023-08-18,0.47,0.652,2,-9.629,1,0.0561,0.0831,4.08e-05,0.175,0.104,141.981,190286,4
2003,1o82DwNisONAd2mu1RcGE6,Margaret (feat. Bleachers),Did you know that there's a tunnel under Ocean Blvd,5HOHne1wzItQlIYmLXLYfZ,False,2023-03-24,0.452,0.247,9,-13.24,1,0.033,0.972,0.132,0.0577,0.216,102.412,339891,4
2004,43iIQbw5hx986dUEZbr3eN,From The Start,Bewitched,1rpCHilZQkw84A3Y9czvMO,False,2023-09-08,0.664,0.405,1,-7.413,1,0.08,0.877,0.000765,0.11,0.743,81.89,169573,3
2005,474uVhyGgK5MtY9gMcDgGl,It's Called: Freefall,"How to: Friend, Love, Freefall",7vXiklrUeffx5o2F8VYwm3,True,2018-04-06,0.744,0.516,2,-6.365,1,0.0513,0.632,0.0,0.605,0.281,97.944,152293,4
2006,3iBgrkexCzVuPy4O9vx7Mf,Glue Song,Glue Song,3KmSMUwyrakryureTNI4U8,False,2023-02-14,0.62,0.409,1,-10.146,1,0.0282,0.77,0.0542,0.105,0.582,113.946,135067,3
2007,7fyG2MquxykO3Ufiku1Dj2,Treehouse,Treehouse,6bkxg2HCORFlB0akEfqJvY,False,2011-01-17,0.612,0.196,7,-19.489,0,0.0359,0.706,0.319,0.111,0.142,73.489,158801,4
2008,0Z57YWES04xGh3AImDz6Qr,Real Love Baby,Real Love Baby,75614DWrksimeV4oXUhaYP,False,2016-07-26,0.417,0.686,7,-6.484,1,0.0373,0.0955,0.0287,0.0989,0.625,204.113,189293,4
2009,40gk32E7YaTFoQwDIWv2SY,Christmas Kids,I Can't Handle Change,42vd9Cgr89pjb0Jipvaj5d,True,2010-03-14,0.425,0.754,2,-6.028,1,0.0367,0.0104,0.112,0.438,0.558,152.092,135693,4
2010,0b6xZk9f96N77BfmYWnQNC,Mama's Boy,Sunburn,2T7LuxZRr6SQMgABLtoYTH,False,2023-07-07,0.807,0.354,9,-7.554,1,0.0321,0.15,0.713,0.186,0.602,78.964,155722,4
2011,2Ggr9IfS70wYQacW8nZKPG,labour,labour,4h7ERA3MzqEh9B3edziLAn,True,2023-03-23,0.65,0.574,11,-10.3,0,0.101,0.396,0.000112,0.354,0.441,83.963,237745,4
